timestamp,river_level,rainfall
2026-09-13 20:45:00+00:00,0.31,0.0
2026-09-13 21:00:00+00:00,0.31,0.0
2026-09-13 21:15:00+00:00,0.309,0.2
2026-09-13 21:30:00+00:00,0.309,0.0
2026-09-13 21:45:00+00:00,0.309,0.0
2026-09-13 22:00:00+00:00,0.309,0.0
2026-09-13 22:15:00+00:00,0.31,0.0
2026-09-13 22:30:00+00:00,0.309,0.0
2026-09-13 22:45:00+00:00,0.309,0.0
2026-09-13 23:00:00+00:00,0.308,0.0
2026-09-13 23:15:00+00:00,0.309,0.0
2026-09-13 23:30:00+00:00,0.309,0.0
2026-09-13 23:45:00+00:00,0.308,0.0
2026-09-14 00:00:00+00:00,0.309,0.2
2026-09-14 00:15:00+00:00,0.309,0.2
2026-09-14 00:30:00+00:00,0.309,0.0
2026-09-14 00:45:00+00:00,0.309,0.0
2026-09-14 01:00:00+00:00,0.309,0.0
2026-09-14 01:15:00+00:00,0.308,0.0
2026-09-14 01:30:00+00:00,0.309,0.0
2026-09-14 01:45:00+00:00,0.308,0.2
2026-09-14 02:00:00+00:00,0.308,0.0
2026-09-14 02:15:00+00:00,0.309,0.0
2026-09-14 02:30:00+00:00,0.308,0.0
2026-09-14 02:45:00+00:00,0.307,0.0
2026-09-14 03:00:00+00:00,0.307,0.2
2026-09-14 03:15:00+00:00,0.307,0.0
2026-09-14 03:30:00+00:00,0.306,0.0
2026-09-14 03:45:00+00:00,0.306,0.0
2026-09-14 04:00:00+00:00,0.306,0.0
2026-09-14 04:15:00+00:00,0.307,0.0
2026-09-14 04:30:00+00:00,0.306,0.2
2026-09-14 04:45:00+00:00,0.307,0.0
2026-09-14 05:00:00+00:00,0.306,0.0
2026-09-14 05:15:00+00:00,0.307,0.2
2026-09-14 05:30:00+00:00,0.306,0.0
2026-09-14 05:45:00+00:00,0.306,0.0
2026-09-14 06:00:00+00:00,0.306,0.0
2026-09-14 06:15:00+00:00,0.307,0.2
2026-09-14 06:30:00+00:00,0.307,0.0
2026-09-14 06:45:00+00:00,0.307,0.0
2026-09-14 07:00:00+00:00,0.307,0.0
2026-09-14 07:15:00+00:00,0.307,0.2
2026-09-14 07:30:00+00:00,0.308,0.0
2026-09-14 07:45:00+00:00,0.308,0.2
2026-09-14 08:00:00+00:00,0.316,0.2
2026-09-14 08:15:00+00:00,0.343,0.2
2026-09-14 08:30:00+00:00,0.347,0.4
2026-09-14 08:45:00+00:00,0.336,0.4
2026-09-14 09:00:00+00:00,0.324,0.0
2026-09-14 09:15:00+00:00,0.316,0.2
2026-09-14 09:30:00+00:00,0.312,0.2
2026-09-14 09:45:00+00:00,0.31,0.0
2026-09-14 10:00:00+00:00,0.312,0.0
2026-09-14 10:15:00+00:00,0.311,0.0
2026-09-14 10:30:00+00:00,0.312,0.0
2026-09-14 10:45:00+00:00,0.311,0.0
2026-09-14 11:00:00+00:00,0.31,0.0
2026-09-14 11:15:00+00:00,0.311,0.0
2026-09-14 11:30:00+00:00,0.312,0.0
2026-09-14 11:45:00+00:00,0.311,0.0
2026-09-14 12:00:00+00:00,0.311,0.0
2026-09-14 12:15:00+00:00,0.312,0.0
2026-09-14 12:30:00+00:00,0.312,0.0
2026-09-14 12:45:00+00:00,0.312,0.0
2026-09-14 13:00:00+00:00,0.312,0.0
2026-09-14 13:15:00+00:00,0.313,0.2
2026-09-14 13:30:00+00:00,0.313,0.0
2026-09-14 13:45:00+00:00,0.312,0.0
2026-09-14 14:00:00+00:00,0.313,0.0
2026-09-14 14:15:00+00:00,0.312,0.0
2026-09-14 14:30:00+00:00,0.313,0.0
2026-09-14 14:45:00+00:00,0.314,0.0
2026-09-14 15:00:00+00:00,0.314,0.0
2026-09-14 15:15:00+00:00,0.314,0.0
2026-09-14 15:30:00+00:00,0.315,0.0
2026-09-14 15:45:00+00:00,0.314,0.0
2026-09-14 16:00:00+00:00,0.31,0.0
2026-09-14 16:15:00+00:00,0.307,0.0
2026-09-14 16:30:00+00:00,0.305,0.0
2026-09-14 16:45:00+00:00,0.305,0.0
2026-09-14 17:00:00+00:00,0.304,0.0
2026-09-14 17:15:00+00:00,0.304,0.0
2026-09-14 17:30:00+00:00,0.305,0.0
2026-09-14 17:45:00+00:00,0.305,0.0
2026-09-14 18:00:00+00:00,0.305,0.0
2026-09-14 18:15:00+00:00,0.307,0.0
2026-09-14 18:30:00+00:00,0.307,0.2
2026-09-14 18:45:00+00:00,0.31,0.0
2026-09-14 19:00:00+00:00,0.312,0.0
2026-09-14 19:15:00+00:00,0.315,0.0
2026-09-14 19:30:00+00:00,0.316,0.0
2026-09-14 19:45:00+00:00,0.317,0.0
2026-09-14 20:00:00+00:00,0.317,0.0
2026-09-14 20:15:00+00:00,0.318,0.0
2026-09-14 20:30:00+00:00,0.318,0.0
2026-09-14 20:45:00+00:00,0.318,0.0
2026-09-14 21:00:00+00:00,0.317,0.2
2026-09-14 21:15:00+00:00,0.319,0.0
2026-09-14 21:30:00+00:00,0.318,0.0
2026-09-14 21:45:00+00:00,0.319,0.0
2026-09-14 22:00:00+00:00,0.318,0.0
2026-09-14 22:15:00+00:00,0.318,0.0
2026-09-14 22:30:00+00:00,0.318,0.0
2026-09-14 22:45:00+00:00,0.318,0.0
2026-09-14 23:00:00+00:00,0.32,0.0
2026-09-14 23:15:00+00:00,0.318,0.0
2026-09-14 23:30:00+00:00,0.318,0.0
2026-09-14 23:45:00+00:00,0.319,0.0
2026-09-15 00:00:00+00:00,0.319,0.0
2026-09-15 00:15:00+00:00,0.32,0.0
2026-09-15 00:30:00+00:00,0.32,0.0
2026-09-15 00:45:00+00:00,0.32,0.0
2026-09-15 01:00:00+00:00,0.32,0.0
